work_year,experience_level,employment_type,job_title,employee_residence,remote_ratio,company_location,company_size,salary_range
2023,SE,FT,Data Engineer,US,0,US,M,11
2023,SE,FT,Data Scientist,US,100,US,M,26
2023,SE,FT,Data Scientist,US,100,US,M,14
2023,MI,FT,Data Science Manager,US,0,US,M,20
2023,MI,FT,Data Science Manager,US,0,US,M,18
2023,SE,FT,Data Manager,US,0,US,M,9
2023,MI,FT,Data Analyst,US,0,US,M,19
2023,SE,FT,Analytics Engineer,US,100,US,M,16
2023,SE,FT,Analytics Engineer,US,100,US,M,21
2023,SE,FT,Analytics Engineer,US,100,US,M,13
2023,SE,FT,Data Engineer,CA,100,CA,M,14
2023,SE,FT,Data Engineer,CA,100,CA,M,8
2023,SE,FT,Data Engineer,US,0,US,L,22
2023,SE,FT,Data Engineer,US,0,US,L,11
2023,SE,FT,Data Engineer,US,100,US,M,15
2023,EN,FT,Data Scientist,US,0,US,M,11
2023,MI,FT,Data Analyst,US,0,US,M,7
2023,MI,FT,Machine Learning Engineer,AM,0,AM,S,4
2023,SE,FT,Data Scientist,US,100,US,M,25
2023,SE,FT,Data Scientist,US,100,US,M,17
2023,SE,FT,Data Analyst,US,100,US,M,11
2023,SE,FT,Data Engineer,US,0,US,M,11
2023,SE,FT,Data Engineer,US,0,US,M,21
2023,SE,FT,Data Engineer,US,0,US,M,13
2023,SE,FT,Data Analyst,US,0,US,M,13
2023,SE,FT,Data Scientist,US,0,US,M,14
2023,SE,FT,Data Scientist,US,0,US,M,11
2023,SE,FT,Data Engineer,US,100,US,M,7
2023,SE,FT,Data Engineer,US,0,US,M,20
2023,SE,FT,Data Engineer,US,100,US,M,19
2023,SE,FT,Data Engineer,US,100,US,M,10
2023,MI,FT,Data Engineer,US,0,US,M,11
2023,MI,FT,Data Engineer,US,0,US,M,8
2023,SE,FT,Data Engineer,US,0,US,M,12
2023,SE,FT,Data Engineer,US,100,US,M,15
2023,SE,FT,Data Engineer,US,100,US,M,12
2023,MI,FT,Data Engineer,US,0,US,M,23
2023,MI,FT,Data Analyst,US,0,US,M,7
2023,MI,FT,Data Analyst,US,0,US,M,4
2023,SE,FT,Data Scientist,US,100,US,M,7
2023,SE,FT,BI Analyst,US,0,US,M,11
2023,SE,FT,BI Analyst,US,0,US,M,10
2023,MI,FT,Data Analyst,US,0,US,M,7
2023,SE,FT,ML Engineer,US,0,US,M,18
2023,SE,FT,ML Engineer,US,0,US,M,12
2022,EN,FT,Business Data Analyst,US,50,US,L,4
2023,EN,FT,AI Developer,BA,50,BA,S,11
2023,SE,FT,Data Engineer,US,0,US,M,12
2023,SE,FT,Data Engineer,US,0,US,M,7
2023,SE,FT,Data Engineer,US,0,US,M,23
2023,SE,FT,Data Engineer,US,0,US,M,12
2023,MI,FT,Data Analyst,US,0,US,M,14
2023,MI,FT,Data Analyst,US,0,US,M,9
2023,SE,FT,Data Engineer,US,0,US,M,21
2023,SE,FT,Data Scientist,US,0,US,M,17
2023,SE,FT,Data Engineer,US,100,US,M,14
2023,MI,FT,Data Engineer,US,0,US,M,14
2023,MI,FT,Data Engineer,US,0,US,M,12
2023,SE,FT,Data Scientist,US,0,US,M,14
2023,SE,FT,Computer Vision Engineer,US,100,US,S,18
2023,MI,FT,Applied Data Scientist,KE,100,KE,S,7
2023,EN,FT,Business Data Analyst,GR,50,GR,L,1
2022,EN,FT,AI Developer,MK,0,MK,S,0
2023,SE,FT,Data Scientist,US,0,US,M,24
2023,SE,FT,Data Scientist,LV,0,LV,M,3
2023,SE,FT,Data Engineer,US,0,US,L,19
2023,SE,FT,Data Engineer,US,0,US,L,9
2023,SE,FT,BI Developer,US,100,US,M,13
2023,SE,FT,BI Developer,US,100,US,M,10
2023,SE,FT,Data Science Manager,US,0,US,M,28
2023,SE,FT,Data Science Manager,US,0,US,M,23
2023,SE,FT,Research Scientist,US,0,US,M,19
2023,SE,FT,Research Scientist,US,0,US,M,14
2023,MI,FT,Data Scientist,RO,50,RO,L,5
2023,SE,FT,Data Analyst,ES,0,ES,M,4
2023,SE,FT,Data Analyst,ES,0,ES,M,3
2023,SE,FT,Data Analyst,ES,0,ES,M,4
2023,EN,FT,Data Engineer,US,0,US,M,15
2023,MI,FT,Data Engineer,US,100,US,M,11
2023,SE,FT,Data Engineer,US,100,US,M,23
2023,SE,FT,Data Engineer,US,100,US,M,5
2023,SE,FT,Data Scientist,US,100,US,M,22
2023,SE,FT,Data Scientist,US,100,US,M,13
2023,SE,FT,Data Scientist,US,100,US,M,12
2023,SE,FT,Data Scientist,US,100,US,M,8
2023,MI,FT,Data Analyst,US,100,US,M,11
2023,MI,FT,Data Analyst,US,100,US,M,9
2023,SE,FT,Data Architect,US,0,US,M,16
2023,MI,FT,Data Scientist,US,0,US,M,17
2023,SE,FT,Data Scientist,US,0,US,M,19
2023,SE,FT,Data Architect,US,0,US,M,16
2023,SE,FT,Data Architect,US,0,US,M,10
2023,SE,FT,Data Science Consultant,US,0,US,M,11
2023,SE,FT,Data Science Consultant,US,0,US,M,8
2023,SE,FT,Data Scientist,US,0,US,M,20
2023,SE,FT,Data Scientist,US,0,US,M,13
2023,SE,FT,Data Engineer,US,0,US,M,28
2023,SE,FT,Data Science Consultant,US,0,US,M,13
2023,SE,FT,Data Science Consultant,US,0,US,M,12
2023,SE,FT,Data Scientist,US,0,US,M,17
2023,SE,FT,Data Scientist,US,0,US,M,13
2023,SE,FT,Data Engineer,US,0,US,M,11
2023,SE,FT,Machine Learning Engineer,LV,0,LV,M,3
2023,EX,FT,Data Scientist,US,0,US,M,18
2023,MI,FT,Data Analyst,US,0,US,M,12
2023,SE,FT,Data Engineer,US,0,US,M,12
2022,MI,FT,Data Scientist,US,100,US,L,10
2023,SE,FT,Data Scientist,US,100,US,M,12
2023,SE,FT,Data Scientist,US,100,US,M,9
2023,SE,FT,Data Scientist,US,100,US,M,12
2023,MI,FT,Data Engineer,US,0,US,M,11
2023,MI,FT,Data Engineer,US,0,US,M,8
2023,SE,FT,Data Scientist,US,0,US,M,14
2023,SE,FT,Data Scientist,US,0,US,M,11
2023,SE,FT,Data Scientist,US,0,US,M,15
2023,SE,FT,Data Scientist,US,100,US,M,19
2023,SE,FT,Machine Learning Engineer,US,0,US,M,19
2023,MI,FT,Machine Learning Engineer,US,0,US,M,8
2023,SE,FT,ML Engineer,US,100,US,M,22
2023,SE,FT,ML Engineer,US,100,US,M,19
2023,SE,FT,Data Scientist,US,0,US,M,21
2023,SE,FT,Data Scientist,US,0,US,M,16
2023,SE,FT,Data Scientist,US,0,US,M,16
2023,SE,FT,BI Developer,US,0,US,M,18
2023,SE,FT,BI Developer,US,0,US,M,9
2023,SE,FT,Research Scientist,US,0,US,M,16
2023,SE,FT,Data Engineer,US,100,US,M,15
2023,SE,FT,Data Engineer,US,0,US,M,27
2023,SE,FT,Data Engineer,US,0,US,M,16
2023,EX,FT,Data Engineer,US,0,US,M,18
2023,EX,FT,Data Engineer,US,0,US,M,14
2023,SE,FT,Data Scientist,US,0,US,M,15
2023,SE,FT,Data Scientist,US,0,US,M,9
2023,MI,FT,Data Engineer,ES,100,ES,M,8
2023,MI,FT,Data Engineer,ES,100,ES,M,7
2023,MI,FT,Data Analyst,US,0,US,M,10
2023,MI,FT,Data Analyst,US,0,US,M,6
2023,SE,FT,Analytics Engineer,US,0,US,M,19
2023,SE,FT,Analytics Engineer,US,0,US,M,15
2023,SE,FT,Machine Learning Engineer,US,0,US,M,13
2023,SE,FT,Machine Learning Engineer,US,0,US,M,12
2023,SE,FT,Data Architect,US,100,US,M,10
2023,SE,FT,Data Engineer,US,100,US,M,9
2023,MI,FT,Data Analyst,US,0,US,M,11
2023,MI,FT,Data Analyst,US,0,US,M,7
2023,SE,FT,Data Science Engineer,US,0,US,M,13
2023,SE,FT,Research Scientist,US,0,US,M,14
2023,SE,FT,Cloud Database Engineer,US,100,US,M,13
2023,SE,FT,Cloud Database Engineer,US,100,US,M,10
2023,SE,FT,Data Scientist,US,100,US,M,27
2023,SE,FT,Data Scientist,US,100,US,M,18
2023,SE,FT,Data Engineer,US,100,US,M,12
2023,SE,FT,Data Scientist,US,100,US,M,10
2023,SE,FT,Data Scientist,US,100,US,M,7
2023,SE,FT,Applied Scientist,US,100,US,M,21
2023,SE,FT,BI Developer,US,100,US,M,13
2023,SE,FT,BI Developer,US,100,US,M,10
2023,MI,FT,Data Analyst,US,0,US,M,14
2023,SE,FT,Data Engineer,US,0,US,M,10
2023,SE,FT,Data Scientist,US,0,US,M,12
2023,SE,FT,Applied Scientist,US,0,US,L,6
2023,SE,FT,Data Engineer,US,100,US,M,14
2023,MI,FT,Machine Learning Engineer,US,100,US,M,13
2023,SE,FT,Data Analyst,US,0,US,M,22
2023,SE,FT,Data Analyst,US,0,US,M,12
2023,MI,FT,Machine Learning Research Engineer,GB,0,GB,L,6
2022,EN,PT,Data Analyst,ES,100,US,L,2
2023,SE,FT,Research Scientist,US,0,US,M,15
2023,SE,FT,Machine Learning Scientist,US,100,US,M,21
2023,SE,FT,Machine Learning Scientist,US,100,US,M,15
2023,MI,FT,Machine Learning Engineer,GB,0,GB,M,6
2023,SE,FT,Data Scientist,US,100,US,M,10
2023,SE,FT,NLP Engineer,US,0,US,M,25
2023,SE,FT,NLP Engineer,US,0,US,M,16
2023,SE,FT,Data Scientist,US,100,US,M,15
2023,SE,FT,Data Scientist,US,100,US,M,13
2023,SE,FT,Data Engineer,US,0,US,M,16
2023,SE,FT,Data Engineer,US,0,US,M,9
2023,SE,FT,NLP Engineer,US,0,US,M,22
2023,SE,FT,Data Engineer,US,0,US,M,29
2023,SE,FT,Data Engineer,US,0,US,M,21
2023,SE,FT,ML Engineer,US,0,US,M,27
2023,SE,FT,Data Engineer,PT,0,PT,M,6
2023,SE,FT,Data Engineer,PT,0,PT,M,3
2023,MI,FT,Research Engineer,US,100,US,M,11
2023,MI,FT,Research Engineer,US,100,US,M,9
2023,SE,FT,Data Engineer,US,0,US,M,21
2023,SE,FT,Data Analyst,US,0,US,M,7
2023,SE,FT,Data Analyst,US,100,US,M,7
2023,MI,FT,Data Engineer,US,0,US,M,11
2023,MI,FT,Data Engineer,US,0,US,M,9
2023,SE,FT,Data Engineer,US,100,US,M,21
2023,SE,FT,Data Engineer,US,100,US,M,13
2023,SE,FT,Data Engineer,US,0,US,M,18
2023,SE,FT,Data Engineer,US,0,US,M,15
2023,EN,FT,Data Engineer,US,0,US,M,15
2023,EN,FT,Data Engineer,US,0,US,M,12
2022,EN,FT,Data Scientist,US,100,US,M,9
2023,SE,FT,Research Scientist,US,0,US,M,18
2023,SE,FT,Research Scientist,US,0,US,M,14
2023,EN,FT,Research Engineer,US,0,US,M,15
2023,EN,FT,Research Engineer,US,0,US,M,11
2023,SE,FT,Research Scientist,US,0,US,M,23
2023,SE,FT,Research Scientist,US,0,US,M,18
2023,EN,FT,Deep Learning Engineer,US,0,US,M,14
2023,SE,FT,Research Engineer,US,0,US,M,14
2023,SE,FT,Research Engineer,US,0,US,M,9
2022,SE,FT,Data Analytics Manager,NL,0,NL,L,12
2023,SE,FT,Data Scientist,US,0,US,M,25
2023,SE,FT,Data Scientist,US,0,US,M,18
2023,SE,FT,Data Scientist,US,0,US,M,17
2023,SE,FT,Data Scientist,US,0,US,M,13
2023,SE,FT,Data Engineer,US,0,US,M,15
2023,SE,FT,Machine Learning Engineer,US,0,US,M,19
2023,MI,FT,Data Scientist,US,0,US,M,11
2023,MI,FT,Data Scientist,US,0,US,M,9
2023,SE,FT,Machine Learning Engineer,US,0,US,M,13
2023,SE,FT,Data Analyst,US,100,US,M,14
2023,SE,FT,Computer Vision Engineer,US,0,US,M,22
2023,SE,FT,Computer Vision Engineer,US,0,US,M,17
2023,SE,FT,Data Architect,US,0,US,M,16
2023,SE,FT,Data Scientist,CA,0,CA,M,13
2023,SE,FT,Applied Scientist,US,100,US,M,17
2023,SE,FT,Applied Scientist,US,100,US,M,13
2023,SE,FT,Data Scientist,US,0,US,M,13
2023,SE,FT,Data Scientist,US,0,US,M,11
2023,SE,FT,Data Architect,US,0,US,M,16
2023,SE,FT,Data Scientist,US,0,US,M,16
2023,SE,FT,Data Scientist,US,0,US,M,10
2023,SE,FT,Data Scientist,US,0,US,M,11
2023,SE,FT,Research Scientist,US,0,US,M,23
2023,SE,FT,Research Scientist,US,0,US,M,13
2023,SE,FT,Data Scientist,CA,0,CA,M,11
2023,SE,FT,Data Scientist,CA,0,CA,M,10
2023,MI,FT,Machine Learning Engineer,GB,100,GB,M,7
2023,MI,FT,Machine Learning Engineer,GB,100,GB,M,5
2023,SE,FT,Data Engineer,US,0,US,M,15
2023,SE,FT,Data Engineer,US,0,US,M,13
2023,MI,FT,Machine Learning Engineer,GB,100,GB,M,4
2023,SE,FT,Data Engineer,US,100,US,M,15
2023,SE,FT,Data Architect,US,100,US,M,15
2023,SE,FT,Data Engineer,US,100,US,M,15
2023,SE,FT,Data Engineer,US,100,US,M,7
2023,SE,FT,Data Engineer,US,100,US,M,22
2023,SE,FT,Data Engineer,US,100,US,M,17
2022,EN,FT,Data Scientist,US,0,US,M,12
2023,MI,FT,Data Analyst,US,0,US,M,14
2023,MI,FT,Data Analyst,US,0,US,M,9
2023,SE,FT,Machine Learning Engineer,US,0,US,L,24
2023,MI,FT,Data Scientist,US,0,US,M,8
2023,EN,FT,Data Engineer,US,0,US,M,15
2022,SE,FT,Manager Data Management,US,100,US,L,11
2022,SE,FT,Data Engineer,US,0,US,M,14
2022,SE,FT,Data Engineer,US,0,US,M,10
2022,SE,FT,Data Scientist,US,0,US,M,14
2022,SE,FT,Data Scientist,US,0,US,M,13
2022,SE,FT,Data Science Consultant,US,0,US,M,11
2022,SE,FT,Data Engineer,US,0,US,M,15
2022,SE,FT,Data Engineer,US,0,US,M,12
2022,SE,FT,Data Science Consultant,US,0,US,M,13
2022,SE,FT,Data Science Consultant,US,0,US,M,12
2022,SE,FT,Data Engineer,US,0,US,M,9
2022,SE,FT,Data Engineer,US,0,US,M,16
2022,SE,FT,Data Engineer,US,0,US,M,11
2022,SE,FT,Data Engineer,US,0,US,M,13
2022,SE,FT,Data Engineer,US,0,US,M,10
2022,SE,FT,Applied Machine Learning Scientist,US,100,US,M,14
2022,MI,FT,Data Scientist,US,100,US,M,11
2022,SE,FT,Data Scientist,US,100,US,M,11
2022,SE,FT,Data Scientist,US,100,US,M,4
2022,MI,FT,Data Engineer,US,0,US,M,16
2022,EN,FT,Applied Data Scientist,AU,100,PK,M,3
2022,EN,FT,AI Programmer,PK,100,AU,M,3
2022,SE,FT,Data Engineer,US,100,US,M,23
2022,SE,FT,Data Engineer,US,100,US,M,5
2022,SE,FT,Machine Learning Engineer,US,100,US,M,19
2022,SE,FT,Machine Learning Engineer,US,100,US,M,15
2022,SE,FT,Data Scientist,US,100,US,M,25
2022,MI,FT,Data Scientist,FR,100,FR,M,5
2022,SE,FT,Data Scientist,US,0,US,M,20
2022,MI,FT,Data Analyst,US,0,US,M,9
2022,SE,FT,Machine Learning Software Engineer,CA,100,CA,M,23
2022,MI,FT,Data Engineer,US,100,US,M,14
2022,MI,FT,Data Engineer,US,100,US,M,14
2022,EN,FT,Machine Learning Developer,PK,100,AU,M,3
2022,MI,FT,Data Engineer,US,0,US,M,11
2022,MI,FT,Data Engineer,US,0,US,M,8
2022,EN,FT,Data Engineer,US,0,US,M,15
2022,EN,FT,Data Science Consultant,IT,50,IT,M,2
2022,SE,FT,Data Engineer,US,100,US,M,20
2022,SE,FT,Data Engineer,US,100,US,M,13
2022,EN,FT,Data Engineer,US,0,US,M,7
2022,EN,FT,Data Engineer,US,0,US,M,6
2022,SE,FT,Data Analyst,US,100,US,M,14
2022,SE,FT,Data Scientist,US,0,US,M,11
2022,MI,FT,Data Scientist,US,0,US,M,14
2022,MI,FT,Data Scientist,US,0,US,M,10
2022,SE,FT,Machine Learning Engineer,US,100,US,M,23
2022,SE,FT,Data Scientist,US,0,US,M,17
2022,SE,FT,ML Engineer,US,100,US,M,22
2022,SE,FT,ML Engineer,US,100,US,M,17
2022,SE,FT,Cloud Database Engineer,US,100,US,M,17
2022,SE,FT,Cloud Database Engineer,US,100,US,M,15
2022,MI,FT,Data Engineer,US,0,US,M,12
2022,MI,FT,Data Engineer,US,0,US,M,10
2022,MI,FT,Data Engineer,US,0,US,M,9
2022,SE,FT,Machine Learning Engineer,US,0,US,M,19
2022,SE,FT,Machine Learning Engineer,US,0,US,M,13
2022,SE,FT,Data Engineer,US,0,US,M,17
2022,SE,FT,Data Science Manager,US,0,US,M,16
2022,SE,FT,Data Science Manager,US,0,US,M,11
2022,SE,FT,Data Engineer,US,0,US,M,15
2022,SE,FT,Data Engineer,US,0,US,M,10
2022,MI,FT,Data Analyst,US,100,US,M,5
2022,SE,FT,Applied Scientist,US,100,US,M,17
2022,SE,FT,Applied Scientist,US,100,US,M,13
2022,MI,FT,Data Scientist,US,0,US,M,9
2022,EN,FT,Machine Learning Software Engineer,MA,50,MA,S,0
2022,SE,FT,Data Engineer,US,0,US,M,16
2022,SE,FT,Data Engineer,US,0,US,M,11
2022,SE,FT,Data Engineer,US,0,US,M,16
2022,SE,FT,Data Engineer,US,0,US,M,11
2022,EX,FT,Data Engineer,US,0,US,M,18
2022,EX,FT,Data Engineer,US,0,US,M,13
2022,MI,FT,Data Engineer,GB,100,GB,M,8
2022,MI,FT,Data Engineer,GB,100,GB,M,6
2022,SE,FT,Data Engineer,US,0,US,M,13
2022,SE,FT,Applied Scientist,US,100,US,M,15
2022,EX,FT,Data Engineer,US,100,US,M,29
2022,EX,FT,Data Engineer,US,100,US,M,22
2022,SE,FT,Data Analyst,US,0,US,M,11
2022,SE,FT,Machine Learning Engineer,US,0,US,M,12
2022,SE,FT,Data Engineer,US,0,US,M,9
2022,SE,FT,Data Engineer,US,0,US,M,7
2022,SE,FT,Data Engineer,ES,0,ES,M,7
2022,SE,FT,Data Engineer,ES,0,ES,M,3
2022,MI,FT,Data Engineer,US,100,US,M,15
2022,SE,FT,Data Scientist,US,0,US,M,17
2022,SE,FT,Data Scientist,US,0,US,M,14
2022,SE,FT,AI Scientist,CO,100,CO,L,11
2022,SE,FT,Data Engineer,US,0,US,M,11
2022,SE,FT,Data Engineer,US,0,US,M,8
2022,MI,FT,Data Analyst,US,0,US,M,14
2022,SE,FT,Data Analyst,US,100,US,M,10
2022,SE,FT,Data Analyst,US,100,US,M,7
2022,SE,FT,Data Scientist,US,100,US,M,16
2022,SE,FT,Data Scientist,US,100,US,M,13
2022,SE,FT,Data Engineer,US,0,US,M,11
2022,SE,FT,Data Engineer,US,0,US,M,8
2022,SE,FT,Research Engineer,US,0,US,M,14
2022,MI,FT,Analytics Engineer,US,100,US,M,11
2022,MI,FT,Analytics Engineer,US,100,US,M,9
2022,SE,FT,Data Scientist,US,0,US,M,23
2022,SE,FT,Data Scientist,US,0,US,M,14
2022,EN,FT,Data Analyst,US,0,US,M,5
2022,EN,FT,Data Analyst,US,0,US,M,4
2022,SE,FT,Research Scientist,US,0,US,M,23
2022,SE,FT,Research Scientist,US,0,US,M,14
2022,MI,FT,Computer Vision Engineer,FR,100,FR,S,5
2022,SE,FT,Data Engineer,US,100,US,M,17
2022,SE,FT,Data Engineer,US,100,US,M,11
2022,SE,FT,Data Analyst,US,100,US,M,11
2022,SE,FT,Data Analyst,US,100,US,M,9
2022,SE,FT,Data Scientist,US,100,US,M,14
2022,SE,FT,Machine Learning Engineer,US,100,US,M,19
2022,SE,FT,Machine Learning Engineer,US,100,US,M,14
2022,SE,FT,Data Engineer,US,100,US,M,12
2022,MI,FT,Data Analyst,US,100,US,M,9
2022,MI,FT,Data Analyst,US,100,US,M,6
2022,SE,FT,Research Scientist,US,100,US,M,19
2022,SE,FT,Research Scientist,US,100,US,M,14
2022,SE,FT,Data Engineer,US,0,US,M,11
2022,MI,FT,Data Engineer,US,100,US,M,7
2022,SE,FT,Data Scientist,US,100,US,M,12
2022,SE,FT,Data Analyst,US,100,US,M,14
2022,SE,FT,Data Analyst,US,100,US,M,9
2022,EN,FT,Data Engineer,US,0,US,M,12
2022,SE,FT,Data Engineer,US,100,US,M,20
2022,SE,FT,Data Engineer,US,100,US,M,13
2022,EX,FT,Data Scientist,US,100,US,M,12
2022,SE,FT,Data Analyst,US,100,US,M,10
2022,SE,FT,Data Engineer,US,100,US,M,20
2022,SE,FT,Data Engineer,US,100,US,M,14
2022,SE,FT,Machine Learning Engineer,US,100,US,M,23
2022,SE,FT,Machine Learning Engineer,US,100,US,M,18
2022,MI,FT,Data Engineer,US,100,US,M,14
2022,SE,FT,Machine Learning Engineer,MX,100,MX,M,17
2022,MI,FT,Data Analyst,GB,0,GB,M,39
2022,MI,FT,Data Analyst,GB,0,GB,M,5
2022,SE,FT,Data Analyst,ES,0,ES,M,4
2022,SE,FT,Data Analyst,US,0,US,M,15
2022,EN,FT,BI Data Analyst,DE,0,DE,L,5
2022,SE,FT,BI Developer,US,100,US,M,13
2022,SE,FT,BI Developer,US,100,US,M,11
2022,MI,FT,Data Analyst,US,100,US,M,7
2022,MI,FT,Data Analyst,US,100,US,M,5
2022,SE,FT,3D Computer Vision Researcher,CA,50,AL,S,0
2022,MI,FT,MLOps Engineer,US,100,US,M,12
2022,MI,FT,MLOps Engineer,US,100,US,M,11
2022,SE,FT,Data Analyst,US,0,US,M,15
2022,SE,FT,Data Analyst,US,0,US,M,11
2022,EN,FT,Data Scientist,US,0,US,M,11
2022,MI,FT,Data Analyst,US,100,US,M,9
2022,EN,FT,Machine Learning Engineer,AR,100,AR,L,1
2022,SE,FT,Data Engineer,ES,0,ES,M,6
2022,SE,FT,Data Engineer,ES,0,ES,M,3
2022,SE,FT,Data Specialist,US,0,US,M,6
2022,EN,FT,Data Analyst,US,50,US,L,4
2022,SE,FT,Data Engineer,US,0,US,M,11
2022,SE,FT,Data Engineer,US,0,US,M,8
2022,MI,FT,Data Analyst,US,0,US,M,9
2022,SE,FT,Data Scientist,ES,0,ES,M,4
2022,SE,FT,Data Scientist,ES,0,ES,M,3
2022,SE,FT,Data Architect,US,100,US,M,17
2022,SE,FT,Data Architect,US,100,US,M,12
2022,SE,FT,Data Scientist,US,0,US,M,12
2022,SE,FT,Data Scientist,US,0,US,M,7
2022,SE,FT,Machine Learning Engineer,US,0,US,M,18
2022,SE,FT,Machine Learning Engineer,US,0,US,M,11
2022,SE,FT,Data Analyst,US,100,US,M,10
2022,SE,FT,Data Analyst,US,100,US,M,7
2022,SE,FT,Data Analyst,US,0,US,M,11
2022,SE,FT,Data Analyst,US,0,US,M,8
2022,SE,FT,Principal Machine Learning Engineer,US,100,US,L,17
2022,SE,FT,Data Engineer,US,100,US,M,18
2022,SE,FT,Data Analyst,US,100,US,M,18
2022,SE,FT,Data Analyst,US,100,US,M,8
2022,SE,FT,Data Scientist,US,0,US,M,15
2022,SE,FT,Data Scientist,US,0,US,M,11
2022,SE,FT,Applied Scientist,US,100,US,M,21
2022,MI,FT,Machine Learning Engineer,US,0,US,M,12
2022,MI,FT,Machine Learning Engineer,US,0,US,M,8
2022,MI,FT,Machine Learning Researcher,US,100,US,M,9
2022,SE,FT,Data Engineer,US,0,US,M,10
2022,MI,FT,Machine Learning Researcher,US,100,US,M,12
2022,MI,FT,Machine Learning Researcher,US,100,US,M,9
2022,SE,FT,Data Engineer,US,100,US,M,20
2022,SE,FT,Data Engineer,US,100,US,M,13
2022,MI,FT,Data Scientist,US,0,US,M,16
2022,MI,FT,Data Scientist,US,0,US,M,11
2022,EN,FT,Data Engineer,US,0,US,M,12
2022,SE,FT,Data Analyst,US,100,US,M,18
2022,SE,FT,Data Engineer,US,0,US,M,12
2022,SE,FT,Data Analyst,US,100,US,M,6
2022,SE,FT,Data Analyst,US,100,US,M,5
2022,SE,FT,Data Engineer,US,0,US,M,16
2022,MI,FT,Data Scientist,FR,100,FR,M,6
2022,MI,FT,Data Scientist,FR,100,FR,M,5
2022,MI,FT,Machine Learning Scientist,US,0,US,M,12
2022,SE,FT,Analytics Engineer,US,100,US,M,15
2022,SE,FT,Analytics Engineer,US,100,US,M,11
2022,SE,FT,Data Engineer,US,0,US,M,9
2022,SE,FT,Data Engineer,US,0,US,M,6
2022,SE,FT,Data Scientist,US,0,US,M,12
2022,SE,FT,Data Scientist,US,0,US,M,8
2022,SE,FT,Data Scientist,US,0,US,M,19
2022,SE,FT,Data Engineer,US,100,US,M,18
2022,SE,FT,Data Engineer,US,100,US,M,12
2022,SE,FT,Data Engineer,US,0,US,M,9
2022,SE,FT,Data Engineer,US,100,US,M,20
2022,SE,FT,Data Engineer,US,100,US,M,15
2022,MI,FT,Data Engineer,LT,0,LT,M,10
2022,MI,FT,Data Science Consultant,GB,0,GB,M,6
2022,MI,FT,Data Science Consultant,GB,0,GB,M,4
2022,SE,FT,Data Architect,US,100,US,M,14
2022,SE,FT,Data Architect,US,100,US,M,10
2021,SE,FT,Data Analyst,US,100,US,S,10
2022,EN,FT,Data Analytics Engineer,AR,100,AR,S,1
2022,SE,FT,Data Engineer,US,0,US,M,9
2022,SE,FT,Data Engineer,US,0,US,M,11
2022,SE,FT,Data Engineer,US,0,US,M,8
2022,SE,FT,Data Scientist,US,0,US,M,12
2022,MI,FT,Data Analyst,US,0,US,M,14
2022,SE,FT,Data Engineer,US,100,US,M,21
2022,SE,FT,Data Engineer,US,100,US,M,14
2022,SE,FT,Machine Learning Engineer,US,0,US,M,19
2022,SE,FT,Machine Learning Engineer,US,0,US,M,13
2022,MI,FT,Data Engineer,US,100,US,M,15
2022,MI,FT,Data Engineer,US,100,US,M,7
2022,SE,FT,Data Scientist,ES,0,ES,M,3
2022,SE,FT,Data Engineer,US,0,US,M,20
2022,SE,FT,Data Engineer,US,0,US,M,14
2022,SE,FT,Data Scientist,US,100,US,M,13
2022,SE,FT,Data Scientist,US,100,US,M,11
2022,SE,FT,Data Scientist,US,0,US,M,6
2022,SE,FT,Machine Learning Software Engineer,CA,100,CA,M,21
2022,SE,FT,Machine Learning Software Engineer,CA,100,CA,M,15
2021,EN,FT,3D Computer Vision Researcher,AS,0,AS,M,1
2022,MI,FT,Data Scientist,DE,0,DE,M,6
2022,MI,FT,Data Scientist,DE,0,DE,M,5
2022,SE,FT,ML Engineer,US,100,US,M,22
2022,SE,FT,ML Engineer,US,100,US,M,17
2022,SE,FT,Data Engineer,US,0,US,M,16
2022,SE,FT,Data Engineer,US,0,US,M,14
2022,MI,FT,Data Scientist,US,100,US,M,12
2022,MI,FT,Data Scientist,US,100,US,M,8
2022,MI,FT,Data Analyst,US,0,US,M,11
2022,SE,FT,Data Engineer,CA,0,CA,M,16
2022,SE,FT,Data Engineer,CA,0,CA,M,12
2022,SE,FT,Data Engineer,US,0,US,M,28
2022,SE,FT,Data Analyst,US,0,US,M,15
2022,SE,FT,Data Analyst,GB,0,GB,M,6
2022,SE,FT,Data Engineer,US,100,US,M,12
2022,SE,FT,Data Architect,US,100,US,M,12
2022,SE,FT,Data Analyst,US,0,US,M,9
2022,EN,FT,Machine Learning Engineer,US,0,US,M,13
2022,SE,FT,Data Analyst,US,0,US,M,9
2022,MI,FT,Data Analyst,US,0,US,M,10
2022,SE,FT,Research Engineer,US,0,US,M,23
2022,SE,FT,Research Engineer,US,0,US,M,14
2022,MI,FT,Data Analyst,US,0,US,M,19
2022,SE,FT,Data Engineer,US,0,US,M,12
2022,SE,FT,Data Engineer,US,0,US,M,11
2022,SE,FT,Machine Learning Engineer,FR,100,FR,M,11
2022,SE,FT,Machine Learning Engineer,FR,100,FR,M,7
2022,EN,FT,Data Engineer,US,0,US,M,15
2022,EN,FT,Data Engineer,US,0,US,M,12
2022,MI,FT,Data Analyst,US,0,US,M,14
2022,MI,FT,Data Analyst,US,0,US,M,9
